Word		Original_feature		Predicted_feature
लगाया		m		m
है		any		m
।		UNK		UNK
इसके		m		m
साथ		m		m
ही		UNK		m
लैस		m		m
ने		UNK		UNK
कोर्ट		f		m
के		UNK		m
समक्ष		m		m
गवाही		f		m
होने		any		UNK
तक		UNK		m
सलेम		m		m
को		UNK		m
किसी		any		m
और		any		m
जांच		f		m
एजेंसी		f		m
के		UNK		m
तहत		UNK		UNK
सुरक्षित		any		m
हिरासत		f		m
में		UNK		UNK
रखने		any		m
की		f		m
मांग		f		m
की		f		m
है		any		m
।		UNK		UNK
सलेम		m		m
के		m		m
भाई		m		m
अबू		m		m
लैस		m		m
ने		UNK		UNK
सोमवार		m		m
को		UNK		m
मानवाधिकार		m		m
आयोग		m		m
में		UNK		UNK
याचिका		f		m
दायर		any		m
कर		any		m
एटीएस		m		m
पर		UNK		m
1995		any		UNK
के		m		m
प्रदीप		m		m
जैन		any		m
हत्याकांड		m		m
में		UNK		UNK
आरोप		m		m
कबूलने		any		m
के		UNK		m
लिए		UNK		UNK
सलेम		m		m
को		UNK		m
प्रताड़ित		any		m
करने		any		m
का		m		m
आरोप		m		m
लगाया		m		m
और		UNK		m
कहा		m		m
कि		UNK		m
सलेम		m		m
को		UNK		m
मुठभेड़		f		m
में		UNK		UNK
मारा		m		m
जा		any		m
सकता		m		m
है		any		m
।		UNK		UNK
लैस		m		m
ने		UNK		UNK
आयोग		m		m
के		m		m
सदस्यों		m		m
से		UNK		UNK
जेल		f		m
का		m		m
दौरा		m		m
करने		any		m
NULL		UNK		UNK
सलेम		m		m
के		UNK		m
खिलाफ		UNK		m
मामले		m		m
की		f		m
जांच		f		m
से		UNK		m
संबंधित		any		m
दस्तावेज		m		m
जब्त		any		m
करने		any		m
की		f		m
मांग		f		m
की		f		m
।		UNK		UNK
लैस		m		m
ने		UNK		UNK
दावा		m		m
किया		m		m
कि		UNK		m
जब		UNK		m
सलेम		m		m
का		m		m
वकील		m		m
राशद		m		m
अंसारी		m		m
25		any		UNK
नवंबर		m		m
को		UNK		m
एटीएस		m		m
की		f		m
हिरासत		f		m
में		UNK		UNK
उनके		m		m
भाई		m		m
से		UNK		UNK
मिलने		any		m
गया		m		m
था		m		m
,		UNK		UNK
तो		UNK		UNK
उसने		any		m
बताया		m		m
था		m		m
कि		UNK		m
पुलिस		f		m
अधिकारियों		m		m
ने		UNK		UNK
उनकी		any		m
पिटाई		f		m
की		f		m
थी		f		m
।		UNK		UNK
हाईकोर्ट		f		m
के		m		m
निर्देश		m		m
पर		UNK		m
अमल		m		m
करते		m		m
हुए		m		UNK
पॉश		any		m
इलाक़े		m		m
ग्रेटर		any		m
कैलाश		m		m
पार्ट		m		m
-		UNK		UNK
1		any		UNK
स्थित		any		m
पूर्व		any		m
क्रिकेटर		m		m
कपिलदेव		m		m
की		f		m
पत्नी		f		m
रोमी		f		m
देव		any		m
के		m		m
रिहायशी		any		m
मकान		m		m
में		UNK		UNK
चल		any		m
रही		f		m
गारमेंट		m		m
की		f		m
दुकान		f		m
नगर		m		m
निगम		m		m
ने		UNK		UNK
शुक्रवार		m		m
को		UNK		m
सील		f		m
कर		any		m
दी		f		m
।		UNK		UNK
कार्रवाई		f		m
के		UNK		m
दौरान		m		m
कपिलदेव		m		m
और		UNK		m
उनकी		f		m
पत्नी		f		m
मौजूद		any		m
थे		m		m
।		UNK		UNK
देव		any		m
दंपत्ति		m		m
का		m		m
कहना		any		m
है		any		m
कि		UNK		m
उन्हें		any		m
नगर		m		m
निगम		m		m
से		UNK		UNK
अचानक		UNK		m
बृहस्पतिवार		m		m
को		UNK		m
दुकान		f		m
को		UNK		m
सील		f		m
करने		any		m
का		m		m
नोटिस		m		m
मिला		m		m
।		UNK		UNK
वे		any		UNK
घटना		f		m
से		UNK		m
ठगा		m		m
सा		UNK		m
महसूस		any		m
कर		m		m
रहे		m		UNK
हैं		any		m
।		UNK		UNK
निगम		m		m
दक्षिणी		any		m
जोन		m		m
के		m		m
उपायुक्त		m		m
के.		m		m
के.		m		m
मिश्रा		m		m
का		m		m
कहना		any		m
है		any		m
कि		UNK		m
कार्रवाई		f		m
के		UNK		m
दौरान		m		m
कपिल		m		m
और		UNK		m
उनकी		any		m
पत्नी		f		m
ने		UNK		UNK
सहयोग		m		m
किया		m		m
।		UNK		UNK
NULL		UNK		UNK
गौरतलब		any		m
है		any		m
कि		UNK		m
ग्रेटर		any		m
कैलाश		m		m
पार्ट		m		m
-		UNK		UNK
1		any		UNK
स्थित		any		m
मकान		m		m
संख्या		f		m
बी		m		m
-		UNK		UNK
41		any		UNK
कपिलदेव		m		m
की		f		m
पत्नी		f		m
रोमी		f		m
देव		any		m
के		m		m
नाम		m		m
है		any		m
।		UNK		UNK
इस		any		m
रियायती		any		m
मकान		m		m
के		m		m
एक		any		m
हिस्से		m		m
में		UNK		UNK
गत		any		m
लगभग		UNK		m
छह		any		m
महीने		m		m
से		UNK		UNK
'		UNK		UNK
दिस		m		m
एन		UNK		UNK
दैट		m		m
'		UNK		UNK
नाम		m		m
से		UNK		m
गारमेंट		m		m
की		f		m
दुकान		f		m
चल		f		m
रही		f		m
थी		f		m
।		UNK		UNK
मकान		m		m
रियायती		any		m
इलाके		m		m
में		UNK		UNK
है		any		m
और		UNK		m
यहाँ		UNK		m
व्यावसायिक		any		m
गतिविधि		f		m
नहीं		UNK		m
चल		f		m
सकती		f		m
है		any		m
।		UNK		UNK
गत		any		m
दिसंबर		m		m
में		UNK		UNK
अदालत		f		m
ने		UNK		UNK
यहाँ		UNK		m
रोमी		f		m
देव		any		m
की		f		m
दुकान		f		m
समेत		UNK		m
16		any		UNK
संपत्तियों		f		m
को		UNK		m
सील		f		m
करने		any		m
का		m		m
आदेश		m		m
दिया		m		m
था		m		m
।		UNK		UNK
निगम		m		m
के		m		m
दक्षिण		m		m
क्षेत्र		m		m
के		m		m
कार्यकारी		any		m
अभियंता		m		m
आर.		m		m
बी.		m		m
एस.		m		m
बंसल		any		m
ने		UNK		UNK
अपने		m		m
हलफनामे		m		m
में		UNK		UNK
अदालत		f		m
से		UNK		UNK
कहा		m		m
था		m		m
कि		UNK		m
'		UNK		UNK
दिस		m		m
एन		UNK		UNK
दैट		m		m
'		UNK		UNK
रेडिमेड		any		m
गारमेंट		m		m
की		f		m
मालकिन		f		m
रोमी		f		m
देव		any		m
ने		UNK		UNK
निर्माण		m		m
पूरा		m		m
होने		any		UNK
या		UNK		m
कब्जा		m		m
पाने		any		m
का		m		m
प्रमाण		m		m
लिए		m		UNK
बिना		UNK		m
इस		any		m
महत्वपूर्ण		any		m
स्थल		m		m
पर		UNK		m
कब्जा		m		m
कर		m		m
रखा		m		m
है		any		m
।		UNK		UNK
शुक्रवार		m		m
सुबह		f		m
सवा		any		m
10		any		UNK
बजे		m		m
रोमी		f		m
देव		any		m
की		f		m
दुकान		f		m
के		UNK		m
अलावा		UNK		m
15		any		UNK
अन्य		any		m
संपत्तियों		f		m
को		UNK		m
सील		f		m
करने		any		m
का		m		m
समय		m		m
तय		any		UNK
था		m		m
।		UNK		UNK
लेकिन		UNK		m
,		UNK		UNK
निगम		m		m
का		m		m
दस्ता		m		m
पुलिस		f		m
के		UNK		m
साथ		m		m
लगभग		UNK		m
सवा		any		m
11		any		UNK
बजे		m		m
पहुँचा		m		m
।		UNK		UNK
निगम		m		m
का		m		m
दस्ता		m		m
जब		UNK		UNK
बी		m		m
-		UNK		UNK
41		any		UNK
पहुंचा		m		m
तो		UNK		UNK
कपिलदेव		m		m
बाहर		m		m
आए		m		m
।		UNK		UNK
उनके		m		m
साथ		m		m
रोमी		f		m
भी		UNK		m
थीं		f		m
।		UNK		UNK
दोनों		any		m
ने		UNK		UNK
दस्ते		m		m
को		UNK		m
पूरा		m		m
घर		m		m
दिखाया		m		m
।		UNK		UNK
इसके		any		m
बाद		m		m
महज		UNK		m
पाँच		any		m
मिनट		m		m
में		UNK		UNK
इस		any		m
मकान		m		m
के		m		m
दुकान		f		m
वाले		m		m
हिस्से		m		m
को		UNK		m
निगम		m		m
के		m		m
दस्ते		m		m
ने		UNK		UNK
सील		f		m
कर		any		m
दिया		m		m
।		UNK		UNK
कपिलदेव		m		m
व		UNK		UNK
उनकी		f		m
पत्नी		f		m
अवाक		any		m
रहे		m		UNK
।		UNK		UNK
उनका		any		m
कहना		any		m
है		any		m
कि		UNK		m
उन्हें		any		m
अदालती		any		m
आदेश		m		m
के		UNK		m
बारे		UNK		m
में		UNK		UNK
लिखित		m		m
में		UNK		UNK
कोई		any		m
जानकारी		f		m
नहीं		UNK		m
थी		f		m
।		UNK		UNK
बृहस्पतिवार		m		m
को		UNK		m
निगम		m		m
का		m		m
नोटिस		m		m
आया		m		m
कि		UNK		m
दुकान		f		m
शुक्रवार		m		m
को		UNK		m
सील		f		m
की		f		m
जाएगी		f		m
।		UNK		UNK
इसके		any		m
लिए		UNK		UNK
वे		any		UNK
मानसिक		any		m
रूप		m		m
से		UNK		UNK
तैयार		any		m
नहीं		UNK		m
थे		m		m
।		UNK		UNK
इस		any		m
दुकान		f		m
को		UNK		m
सील		f		m
करने		any		m
के		UNK		m
बाद		m		m
15		any		UNK
अन्य		any		m
संपत्तियों		f		m
को		UNK		m
भी		UNK		m
सील		f		m
कर		m		m
दिया		m		m
गया		m		m
।		UNK		UNK
नगर		m		m
निगम		m		m
के		m		m
दक्षिणी		any		m
जोन		m		m
के		m		m
उपायुक्त		m		m
के.		m		m
के.		m		m
मिश्रा		any		m
का		m		m
कहना		any		m
है		any		m
कि		UNK		m
कपिल		m		m
व		UNK		UNK
उनकी		any		m
पत्नी		f		m
ने		UNK		UNK
कार्रवाई		f		m
का		m		m
कोई		any		m
विरोध		m		m
नहीं		UNK		m
किया		m		m
,		UNK		UNK
बल्कि		UNK		m
पूरा		m		m
सहयोग		m		m
दिया		m		m
।		UNK		UNK
पाकिस्तान		m		m
क्रिकेट		m		m
बोर्ड		m		m
(		UNK		UNK
पीसीबी		m		m
)		UNK		UNK
ने		UNK		UNK
भारत		m		m
-		UNK		UNK
पाकिस्तान		m		m
क्रिकेट		m		m
मैच		m		m
देखने		any		m
के		UNK		m
लिए		UNK		UNK
कांग्रेस		f		m
सांसद		m		m
राहुल		m		m
गांधी		any		m
और		UNK		m
उनकी		f		m
बहन		f		m
प्रियंका		f		m
वाड्रा		any		m
को		UNK		m
निमंत्रण		m		m
भेजा		m		m
है		any		m
।		UNK		UNK
मीडिया		f		m
रिपोर्टों		f		m
के		UNK		m
मुताबिक		UNK		m
भारत		m		m
के		UNK		m
खिलाफ		UNK		m
जारी		any		m
क्रिकेट		m		m
श्रृंखला		f		m
को		UNK		m
देखने		any		m
के		UNK		m
लिए		UNK		UNK
बोर्ड		m		m
द्वारा		UNK		m
कांग्रेस		f		m
अध्यक्ष		any		m
सोनिया		f		m
गांधी		any		m
को		UNK		m
भी		UNK		m
निमंत्रण		m		m
भेजा		m		m
जा		any		m
सकता		m		m
है		any		m
।		UNK		UNK
पीसीबी		m		m
निदेशक		m		m
(		UNK		UNK
बोर्ड		m		m
ऑपरेशंस		m		m
)		UNK		UNK
अब्बास		m		m
जैदी		m		m
के		m		m
हवाले		m		m
से		UNK		UNK
एक		any		m
लोकल		any		m
टीवी		m		m
चैनल		m		m
ने		UNK		UNK
बताया		m		m
है		any		m
कि		UNK		m
बोर्ड		m		m
के		m		m
चेयरमैन		m		m
शहरयार		m		m
खान		m		m
ने		UNK		UNK
पाकिस्तान		m		m
में		UNK		UNK
जारी		any		m
क्रिकेट		m		m
मैचों		m		m
को		UNK		m
देखने		any		m
के		UNK		m
लिए		UNK		UNK
राहुल		m		m
व		UNK		UNK
प्रियंका		f		m
को		UNK		m
निमंत्रण		m		m
भेजा		m		m
है		any		m
।		UNK		UNK
'		UNK		UNK
दी		m		m
न्यूज		f		m
'		UNK		UNK
के		UNK		m
मुताबिक		UNK		m
बोर्ड		m		m
द्वारा		UNK		m
सोनिया		f		m
को		UNK		m
भी		UNK		m
निमंत्रण		m		m
भेजे		any		m
जाने		any		m
की		f		m
संभावना		f		m
है		any		m
।		UNK		UNK
उपर्युक्त		any		m
लोगों		m		m
के		UNK		m
अलावा		UNK		m
कराची		m		m
में		UNK		UNK
होने		any		UNK
वाले		m		m
तीसरे		m		m
टेस्ट		m		m
व		UNK		UNK
उसके		any		m
बाद		m		m
पांच		any		m
एक		any		m
दिवसीय		any		m
मैचों		m		m
को		UNK		m
देखने		any		m
के		UNK		m
लिए		UNK		UNK
कुछ		UNK		m
पूर्व		any		m
टेस्ट		m		m
खिलाड़ियों		m		m
को		UNK		m
भी		UNK		m
आमंत्रित		any		m
किया		m		m
गया		m		m
है		any		m
।		UNK		UNK
वित्त		m		m
वर्ष		m		m
2006		m		UNK
-		UNK		UNK
07		m		UNK
के		m		m
बजट		m		m
में		UNK		UNK
स्टील		f		m
क्षेत्र		m		m
के		m		m
शुल्क		m		m
ढाँचे		m		m
में		UNK		UNK
व्यापक		any		m
बदलाव		m		m
किए		any		m
जाने		any		m
का		m		m
असर		m		m
घरेलू		any		m
बाजार		m		m
में		UNK		UNK
इस्पात		m		m
की		f		m
कीमतों		f		m
में		UNK		UNK
बढ़ोतरी		f		m
के		m		m
रूप		m		m
में		UNK		UNK
सामने		m		m
आएगा		m		m
।		UNK		UNK
जिंदल		m		m
स्टील		f		m
के		m		m
प्रबंध		m		m
निदेशक		m		m
व		UNK		UNK
सांसद		m		m
नवीन		m		m
जिंदल		any		m
ने		UNK		UNK
'		UNK		UNK
अमर		m		m
उजाला		m		m
'		UNK		UNK
को		UNK		m
बताया		m		m
कि		UNK		m
स्क्रैप		m		m
पर		UNK		m
पाँच		any		m
फीसदी		f		m
ड्यूटी		f		m
लगाए		any		m
जाने		any		m
से		UNK		UNK
इसके		m		m
बढ़ते		m		m
आयात		m		m
पर		UNK		m
लगाम		f		m
लगाने		any		m
में		UNK		UNK
मदद		f		m
मिलेगी		f		m
,		UNK		UNK
जिससे		any		m
घरेलू		any		m
स्पॉन्ज		m		m
आयरन		m		m
उद्योग		m		m
को		UNK		m
सीधा		m		m
लाभ		m		m
होगा		m		m
।		UNK		UNK
बजट		m		m
-		UNK		UNK
06		m		UNK
पेश		any		m
करते		m		m
हुए		m		UNK
वित्त		m		m
मंत्री		m		m
पी.		m		m
चिदंबरम्		any		m
ने		UNK		UNK
सभी		UNK		m
ग़ैर		any		m
-		UNK		UNK
कृषि		f		m
उत्पादों		m		m
पर		UNK		m
सीमा		f		m
शुल्क		m		m
की		f		m
उच्च		any		m
दर		f		m
को		UNK		m
15		any		UNK
से		UNK		UNK
घटाकर		any		m
12.5		any		UNK
फीसदी		f		m
करने		any		m
की		f		m
घोषणा		f		m
की		f		m
।		UNK		UNK
इसके		any		m
साथ		m		m
ही		UNK		m
वित्त		m		m
मंत्री		m		m
ने		UNK		UNK
अलॉय		m		m
स्टील		f		m
पर		UNK		m
सीमा		f		m
शुल्क		m		m
10		any		UNK
से		UNK		m
घटाकर		any		m
7.5		any		UNK
फीसदी		f		m
करने		any		m
और		UNK		m
स्क्रैप		m		m
पर		UNK		m
पाँच		any		m
फीसदी		f		m
शुल्क		m		m
लगाने		any		m
की		f		m
भी		UNK		m
घोषणा		f		m
की		f		m
।		UNK		UNK
घरेलू		any		m
बाजार		m		m
में		UNK		UNK
स्टील		f		m
के		m		m
दामों		m		m
में		UNK		UNK
दर्ज		any		m
की		any		m
जा		any		m
रही		f		m
तेजी		f		m
पर		UNK		m
लगाम		f		m
लगाने		any		m
के		UNK		m
लिए		UNK		UNK
चिदंबरम्		any		m
ने		UNK		UNK
पिछले		m		m
बजट		m		m
में		UNK		UNK
स्क्रैप		m		m
पर		UNK		m
लागू		any		m
ड्यूटी		f		m
को		UNK		m
पूरी		f		m
तरह		f		m
समाप्त		any		m
कर		m		m
दिया		m		m
था		m		m
।		UNK		UNK
जिंदल		any		m
ने		UNK		UNK
कहा		m		m
कि		UNK		m
देश		m		m
में		UNK		UNK
इंफ्रास्ट्रक्चर		m		m
क्षेत्र		m		m
जैसे		UNK		m
-		UNK		UNK
बंदरगाह		m		m
,		UNK		UNK
NULL		UNK		UNK
सड़क		f		m
,		UNK		UNK
भवन		m		m
निर्माण		m		m
आदि		UNK		m
पर		UNK		m
खासा		m		m
ध्यान		m		m
दिया		m		m
जा		any		m
रहा		m		m
है		any		m
।		UNK		UNK
इस		any		m
स्थिति		f		m
में		UNK		UNK
आने		any		m
वाले		m		m
समय		m		m
में		UNK		UNK
स्टील		f		m
की		f		m
घरेलू		any		m
माँग		f		m
में		UNK		UNK
खासी		f		m
बढ़ोतरी		f		m
होने		any		UNK
की		f		m
उम्मीद		f		m
है		any		m
।		UNK		UNK
वैसे		UNK		m
भी		UNK		m
मौजूदा		any		m
समय		m		m
में		UNK		UNK
देश		m		m
में		UNK		UNK
स्टील		f		m
की		f		m
प्रति		UNK		m
व्यक्ति		m		m
खपत		f		m
विकसित		any		m
देशों		m		m
की		f		m
तुलना		f		m
में		UNK		UNK
बेहद		UNK		m
कम		UNK		m
है		any		m
।		UNK		UNK
इन		any		UNK
परिस्थितियों		f		m
में		UNK		UNK
आने		any		m
वाले		m		m
समय		m		m
में		UNK		UNK
घरेलू		any		m
बाजार		m		m
में		UNK		UNK
स्टील		f		m
के		m		m
दामों		m		m
में		UNK		UNK
मजबूती		f		m
का		m		m
रुख		m		m
बनने		any		m
की		f		m
उम्मीद		f		m
है		any		m
।		UNK		UNK
NULL		UNK		UNK
गौरतलब		any		m
है		any		m
कि		UNK		m
पिछले		m		m
कुछ		UNK		m
माह		m		m
से		UNK		UNK
स्टील		f		m
के		m		m
दामों		m		m
में		UNK		UNK
लगातार		UNK		m
गिरावट		f		m
का		m		m
रुख		m		m
बना		m		m
हुआ		m		m
है		any		m
।		UNK		UNK
बजट		m		m
के		m		m
अन्य		any		m
प्रावधानों		m		m
पर		UNK		m
प्रतिक्रिया		f		m
में		UNK		UNK
जिंदल		any		m
ने		UNK		UNK
कहा		m		m
कि		UNK		m
इस		any		m
बार		f		m
के		m		m
बजट		m		m
में		UNK		UNK
वित्त		m		m
मंत्री		m		m
पी.		m		m
चिदंबरम्		any		m
ने		UNK		UNK
ग्रामीण		any		m
इलाकों		m		m
समेत		UNK		m
समाज		m		m
के		m		m
सभी		UNK		m
वर्गों		m		m
के		m		m
हितों		m		UNK
का		m		m
ध्यान		m		m
रखा		m		m
है		any		m
।		UNK		UNK
यूपीए		m		m
सरकार		f		m
की		f		m
नीतियों		f		m
का		m		m
ही		UNK		m
नतीजा		m		m
है		any		m
कि		UNK		m
चालू		any		m
वित्त		m		m
वर्ष		m		m
के		UNK		m
दौरान		m		m
आर्थिक		any		m
विकास		m		m
दर		f		m
8.1		any		UNK
फीसदी		f		m
रहने		any		UNK
की		f		m
उम्मीद		f		m
है		any		m
और		UNK		m
आने		any		m
वाले		m		m
समय		m		m
में		UNK		UNK
यह		any		UNK
बढ़कर		any		m
10		any		UNK
फीसदी		f		m
पर		UNK		m
पहुँचने		any		m
की		f		m
संभावना		f		m
है		any		m
।		UNK		UNK
शीतकाल		m		m
में		UNK		UNK
छह		any		m
माह		m		m
कपाट		m		m
बंद		any		m
रहने		any		m
के		UNK		m
बाद		m		m
बृहस्पतिवार		m		m
को		UNK		m
सुबह		f		m
सात		any		m
बजकर		any		m
51		any		UNK
मिनट		m		m
पर		UNK		m
वैदिक		any		m
मंत्रोचार		m		m
के		UNK		m
बाद		m		m
विधि		f		m
-		UNK		UNK
विधान		m		m
के		UNK		m
साथ		m		m
बदरीनाथ		m		m
धाम		m		m
के		m		m
कपाट		m		m
लोगों		m		m
के		m		m
दर्शनार्थ		m		m
खोल		m		m
दिए		m		m
गए		m		m
।		UNK		UNK
यहां		UNK		m
अखंड		any		m
ज्योति		f		UNK
के		m		m
दर्शनों		m		m
के		UNK		m
लिए		UNK		UNK
तड़के		m		m
चार		any		m
बजे		m		m
से		UNK		UNK
ही		UNK		m
श्रद्धालुओं		m		m
की		f		m
लंबी		f		m
कतारें		f		m
लगनी		any		m
शुरू		m		m
हो		f		UNK
गई		f		m
थीं		f		m
।		UNK		UNK
मुख्य		any		m
पुजारी		m		m
रावल		m		m
बदरी		m		m
प्रसाद		m		m
नंबूदरीपाद		m		m
ने		UNK		UNK
विधि		f		m
विधान		m		m
के		UNK		m
साथ		m		m
पूजा		f		m
अर्चना		f		m
कर		any		m
शीतकाल		m		m
में		UNK		UNK
भगवान		m		m
बदरी		m		m
विशाल		m		m
को		UNK		m
ओढ़ाया		m		m
गया		f		m
घृत		m		m
कंबल		m		m
को		UNK		m
निकाला		m		m
जिसे		any		m
बाद		m		m
में		UNK		UNK
प्रसाद		m		m
स्वरूप		UNK		m
बांटा		m		m
गया		m		m
।		UNK		UNK
इस		any		m
प्रक्रिया		f		m
के		UNK		m
बाद		m		m
लक्ष्मी		f		m
जी		UNK		m
की		f		m
मूर्ती		f		m
को		UNK		m
गर्भ		m		m
गृह		m		m
से		UNK		m
निकालकर		any		m
लक्ष्मी		f		m
मंदिर		m		m
पहुंचाया		m		m
गया		m		m
और		UNK		m
कुबेर		m		m
जी		UNK		m
की		f		m
मूर्ती		f		m
को		UNK		m
गर्भ		m		m
गृह		m		m
में		UNK		UNK
रखा		m		m
गया		m		m
।		UNK		UNK
इसके		any		m
बाद		m		m
भगवान		m		m
बदरी		m		m
विशाल		m		m
का		m		m
इस		any		m
वर्ष		m		m
का		m		m
पहला		m		m
अभिषेक		m		m
पूरा		m		m
हुआ		m		m
।		UNK		UNK
आज		m		m
प्रथम		any		m
दिन		m		m
अखंड		any		m
ज्योति		f		UNK
के		m		m
दर्शनों		m		m
के		UNK		m
लिए		UNK		UNK
शंकराचार्य		m		m
स्वामी		m		m
स्वरूपानंद		m		m
जी		UNK		m
महाराज		m		m
,		UNK		UNK
उप		any		m
थलसेनाध्यक्ष		m		m
,		UNK		UNK
मंदिर		m		m
समिति		f		m
के		m		m
अध्यक्ष		m		m
नंद		m		m
किशोर		m		m
नौटियाल		any		m
,		UNK		UNK
उपाध्यक्ष		m		m
सुबुद्धानंद		m		m
ब्रह्मचारी		m		m
,		UNK		UNK
मंदिर		m		m
समिति		f		m
के		m		m
मुख्य		any		m
कार्याधिकारी		m		m
विजय		m		m
ढौंडियाल		m		m
,		UNK		UNK
गढ़वाल		m		m
परिक्षेत्र		m		m
के		m		m
उप		any		m
महानिरीक्षक		m		m
राम		m		m
सिंह		m		m
मीणा		m		m
,		UNK		UNK
जिलाधिकारी		m		m
अजय		m		m
सिंह		m		m
नबियाल		any		m
,		UNK		UNK
चार		any		m
धाम		m		m
विकास		m		m
परिषद		f		m
के		m		m
उपाध्यक्ष		m		m
डा.		m		m
अनुसूया		any		m
प्रसाद		m		m
मैखुरी		any		m
,		UNK		UNK
जिला		m		m
जज		m		UNK
आर.		m		m
डी.		m		m
पांडेय		any		m
,		UNK		UNK
डिमरी		m		m
पंचायत		f		m
के		m		m
अध्यक्ष		m		m
दुर्गा		m		m
प्रसाद		m		m
डिमरी		any		m
,		UNK		UNK
NULL		UNK		UNK
पुलिस		f		m
अधीक्षक		m		m
अशोक		m		m
टम्टा		any		m
पहुंचे		m		m
।		UNK		UNK
कपाटोद्घाटन		m		m
अवसर		m		m
पर		UNK		m
जहां		UNK		m
सीमा		f		m
सड़क		f		m
संगठन		m		m
ने		UNK		UNK
मुख्य		any		m
पुजारी		m		m
रावल		m		m
को		UNK		m
बदरीनाथ		m		m
धाम		m		m
तक		UNK		m
अपने		m		m
वाहनों		m		m
से		UNK		UNK
पहुँचाया		m		m
।		UNK		UNK
वहीं		UNK		m
सेना		f		m
की		f		m
गढ़वाल		m		m
स्काउट		m		m
बटालियन		f		m
की		f		m
बैंड		m		m
धुन		f		m
ने		UNK		UNK
माहौल		m		m
को		UNK		m
मंत्रमुग्ध		any		m
कर		any		m
दिया		m		m
।		UNK		UNK
जबकि		UNK		m
विगत		any		m
वर्षों		m		m
की		f		m
भांति		f		m
सेना		f		m
की		f		m
इंजीनियर्स		m		m
कंपनी		f		m
ने		UNK		UNK
इस		any		m
वर्ष		m		m
भी		UNK		m
विशाल		any		m
भंडारे		m		m
का		m		m
आयोजन		m		m
किया		m		m
।		UNK		UNK
दूसरी		f		m
तरफ		f		m
मैती		f		m
संस्था		f		m
व		UNK		UNK
नंदादेवी		f		m
राष्ट्रीय		any		m
पार्क		m		m
के		m		m
सौजन्य		m		m
से		UNK		m
माणा		m		m
गांव		m		m
के		m		m
प्रधान		m		m
पीतांबर		m		m
मोलफा		m		m
के		m		m
नेतृत्व		m		m
में		UNK		UNK
गांव		m		m
की		f		m
महिलाओं		f		m
ने		UNK		UNK
आज		m		m
यहां		UNK		m
वृक्षारोपण		m		m
किया		m		m
।		UNK		UNK
मुख्य		any		m
मंदिर		m		m
के		UNK		m
ठीक		UNK		m
पीछे		m		m
रावल		m		m
द्वारा		UNK		m
पौधा		m		m
रोपकर		any		m
इसका		m		m
शुभारंभ		m		m
किया		m		m
गया		m		m
।		UNK		UNK
मैती		f		m
संस्था		f		m
के		m		m
कल्याण		m		m
सिंह		m		m
,		UNK		UNK
नंदादेवी		f		m
पार्क		m		m
के		m		m
वन		m		UNK
क्षेत्राधिकारी		m		m
के.		m		m
एस.		m		m
कुंवर		m		m
,		UNK		UNK
NULL		UNK		UNK
महेंद्र		m		m
कुवंर		m		m
इस		any		m
मौके		m		m
पर		UNK		m
मौजूद		any		m
रहे		m		UNK
।		UNK		UNK
करीब		UNK		m
साढ़े		any		m
तीन		any		m
साल		m		m
पहले		m		m
यहां		UNK		m
एक		any		m
बच्चे		m		m
हेमंत		m		m
का		m		m
फिरौती		f		m
के		UNK		m
लिए		UNK		UNK
अपहरण		m		m
करके		any		m
उसकी		f		m
हत्या		f		m
के		m		m
मामले		m		m
में		UNK		UNK
उत्तरांचल		m		m
निवासी		m		m
प्रमोद		m		m
को		UNK		m
फांसी		f		m
की		f		m
सजा		f		m
सुनाई		f		m
गई		f		m
है		any		m
।		UNK		UNK
जिला		m		m
सत्र		m		m
न्यायाधीश		m		m
एस.		m		m
के.		m		m
सरदाना		any		m
ने		UNK		UNK
बुधवार		m		m
को		UNK		m
यह		any		UNK
सजा		f		m
सुनाई		f		m
।		UNK		UNK
हेमंत		m		m
का		m		m
शव		m		UNK
11		any		UNK
मार्च		m		m
2002		any		UNK
को		UNK		m
झोटा		m		m
रोड		f		m
के		UNK		m
पास		m		m
गन्ने		m		m
के		m		m
खेत		m		m
से		UNK		UNK
बरामद		any		m
किया		m		m
गया		m		m
था		m		m
।		UNK		UNK
केस		m		m
की		f		m
तहरीर		f		m
के		UNK		m
मुताबिक		UNK		m
जगाधरी		m		m
की		f		m
रणजीत		m		m
गली		f		m
निवासी		m		m
कैलाश		m		m
मेहता		any		m
का		m		m
साढ़े		any		m
चार		any		m
साल		m		m
का		m		m
बेटा		m		m
हेमंत		m		m
7		any		UNK
मार्च		m		m
2002		any		UNK
को		UNK		m
गरमी		f		m
की		f		m
छुट्टियों		f		m
के		UNK		m
दौरान		m		m
हरीनगर		m		m
में		UNK		UNK
रहने		any		UNK
वाले		m		m
दादा		m		m
-		UNK		UNK
दादी		f		m
के		m		m
घर		m		m
चला		m		m
गया		m		m
था		m		m
।		UNK		UNK
8		any		UNK
मार्च		m		m
की		f		m
शाम		f		m
को		UNK		m
प्रमोद		m		m
उर्फ		UNK		m
योगेंद्र		m		m
पतंग		f		m
दिलाने		m		m
के		m		m
बहाने		m		m
हेमंत		m		m
को		UNK		m
साथ		m		m
ले		m		UNK
गया		m		m
था		m		m
।		UNK		UNK
जाते		any		m
समय		m		m
वह		any		UNK
हेमंत		m		m
के		m		m
दादा		m		m
रामलाल		m		m
को		UNK		m
एक		any		m
पत्र		m		m
