Word		Original_feature		Predicted_feature
की		UNK		UNK
मुलाकात		3		3
के		UNK		UNK
बाद		3		3
बुधवार		3		3
रात		3		3
सिन्हा		3		3
के		UNK		UNK
खिलाफ		UNK		3
मामला		3		3
वापस		UNK		3
लेने		any		3
का		UNK		UNK
निर्णय		3		3
लिया		any		3
गया		any		3
।		UNK		UNK
सिन्हा		3		3
ने		UNK		3
कहा		any		UNK
कि		UNK		3
बुधवार		3		3
की		UNK		UNK
रात		3		3
सिंह		3		3
ने		UNK		3
उन्हें		3h		3
फोन		3		UNK
पर		UNK		3
बताया		any		3
कि		UNK		3
प्रधानमंत्री		3		3
उनकी		3h		3
मांग		3		UNK
पर		UNK		3
विचार		3		3
करने		any		UNK
के		UNK		UNK
लिए		UNK		3
तैयार		UNK		3
हैं		3h		3
।		UNK		UNK
उन्होंने		3h		3
कहा		any		UNK
कि		UNK		3
वित्तमत्री		3		3
पी.		3		UNK
चिदंबरम		3		3
भी		UNK		UNK
उनकी		3h		3
मांग		3		UNK
पर		UNK		3
चर्चा		3		3
के		UNK		UNK
लिए		UNK		3
तैयार		UNK		3
हैं		3h		3
।		UNK		UNK
सिन्हा		3		3
ने		UNK		3
कहा		any		UNK
कि		UNK		3
उन्होंने		3h		3
आयकर		3		3
प्रशिक्षण		3		3
संस्थान		3		3
बंद		UNK		3
करने		any		UNK
के		UNK		UNK
मुद्दे		3		3
पर		UNK		3
यूपीए		3		3
सरकार		3		3
की		UNK		UNK
वार्ता		3		3
के		UNK		UNK
लिए		UNK		3
राजी		UNK		3
होने		3		UNK
के		UNK		UNK
बाद		3		3
१३		3		UNK
फरवरी		3		3
को		UNK		UNK
ही		UNK		UNK
अपने		any		3
विरोध		3		3
प्रदर्शन		3		3
स्थगित		UNK		3
कर		3		3
दिए		3		3
थे		3		UNK
।		UNK		UNK
पाकिस्तान		3		3
के		UNK		UNK
प्रधानमंत्री		3		3
जफरुल्ला		3		3
खान		3		3
जमाली		3		3
ने		UNK		3
शनिवार		3		3
को		UNK		UNK
प्रधानमंत्री		3		3
मनमोहन		3		UNK
सिंह		3		3
से		UNK		3
बात		3		3
की		any		UNK
।		UNK		UNK
जमाली		3		3
ने		UNK		3
सिंह		3		3
को		UNK		UNK
प्रधानमंत्री		3		3
पद		3		3
संभालने		any		UNK
के		UNK		UNK
लिए		UNK		3
बधाई		3		3
दी		any		3
और		UNK		3
आशा		3		UNK
जताई		any		3
कि		UNK		3
द्विपक्षीय		UNK		3
संबंधों		3		3
को		UNK		UNK
बेहतर		UNK		UNK
बनाने		any		UNK
के		UNK		UNK
लिए		UNK		3
चल		3		3
रहे		3		UNK
प्रयास		3		3
जारी		UNK		3
रहेंगे		3		UNK
।		UNK		UNK
जमाली		3		3
ने		UNK		3
कहा		any		UNK
कि		UNK		3
हाल		3		3
के		UNK		UNK
क्रिकेट		3		3
मैच		3		UNK
में		UNK		UNK
लोगों		3		3
के		UNK		UNK
उत्साह		3		3
ने		UNK		3
साबित		UNK		3
कर		any		3
दिया		any		3
कि		UNK		3
वे		3		UNK
एक		3		UNK
-		UNK		UNK
दूसरे		3		3
से		UNK		3
दोस्ताना		UNK		3
रवैया		3		3
रखना		any		3
चाहते		3		UNK
हैं		3		3
।		UNK		UNK
शांति		3		3
प्रक्रिया		3		3
की		UNK		UNK
बहाली		3		3
पर		UNK		3
भी		UNK		UNK
दोनों		UNK		3
नेताओं		3		3
ने		UNK		3
संतोष		3		3
ज़ाहिर		UNK		3
किया		any		3
।		UNK		UNK
ईरान		3		3
के		UNK		UNK
राष्ट्रपति		3		3
मोहम्मद		3		UNK
खतामी		3		3
ने		UNK		3
भी		UNK		UNK
सिंह		3		3
को		UNK		UNK
बधाई		3		3
दी		any		3
।		UNK		UNK
ईरान		3		3
से		UNK		3
भारत		3		3
के		UNK		UNK
संबंध		3		3
बेहतर		UNK		UNK
बनाने		any		UNK
और		UNK		UNK
सामरिक		UNK		3
सहयोग		3		3
के		UNK		UNK
लिए		UNK		3
खतामी		3		3
ने		UNK		3
सिंह		3		3
से		UNK		3
सहयोग		3		3
की		UNK		UNK
भी		UNK		UNK
अपील		3		3
की		any		UNK
।		UNK		UNK
पूर्व		UNK		3
केंद्रीय		UNK		3
मंत्री		3		3
और		UNK		UNK
मुंगेर		3		3
से		UNK		3
राजद		3		3
सांसद		3		3
जयप्रकाश		3		3
नारायण		3		3
यादव		3		3
ने		UNK		3
मंगलवार		3		3
को		UNK		UNK
अपने		any		3
भाई		3		3
और		UNK		UNK
राजद		3		3
के		UNK		UNK
उम्मीदवार		3		3
विजय		3		3
प्रकाश		3		3
को		UNK		UNK
पुलिस		3		3
हिरासत		3		3
से		UNK		3
फरार		UNK		3
कराने		any		3
में		UNK		UNK
मदद		3		3
करने		any		3
के		UNK		UNK
मामले		3		3
में		UNK		UNK
एक		UNK		UNK
स्थानीय		UNK		3
अदालत		3		3
के		UNK		UNK
समक्ष		3		3
समर्पण		3		3
कर		any		3
दिया		any		3
।		UNK		UNK
यादव		3		3
इस		3		3
महीने		3		3
नए		UNK		3
सिरे		3		3
से		UNK		3
गैर		UNK		3
जमानती		UNK		3
वारंट		3		3
जारी		UNK		3
होने		any		UNK
के		UNK		UNK
बाद		3		3
से		UNK		3
फरार		UNK		3
चल		3h		3
रहे		3h		UNK
थे		3h		UNK
।		UNK		UNK
यादव		3		3
ने		UNK		3
मंगलवार		3		3
की		UNK		UNK
दोपहर		3		UNK
को		UNK		UNK
सब		3		3
-		UNK		UNK
डिवीजनल		UNK		3
मजिस्ट्रेट		3		3
ए.		3		UNK
के.		3		UNK
झा		3		UNK
के		UNK		UNK
समक्ष		3		3
समर्पण		3		3
कर		any		3
दिया		any		3
,		UNK		UNK
जहाँ		UNK		UNK
से		UNK		3
उन्हें		3h		3
१४		UNK		UNK
दिन		3		3
की		UNK		UNK
न्यायिक		UNK		3
हिरासत		3		3
में		UNK		UNK
भेज		3		UNK
दिया		any		3
गया		any		3
है		3		3
।		UNK		UNK
इससे		3		3
पहले		3		UNK
,		UNK		UNK
मजिस्ट्रेट		3		3
ने		UNK		3
यादव		3		3
के		UNK		UNK
वकीलों		3		3
राणा		3		3
प्रताप		3		3
सिंह		3		3
और		UNK		UNK
चितरंजन		3		3
सिन्हा		3		3
की		UNK		UNK
यादव		3		3
को		UNK		UNK
जमानत		3		3
देने		any		3
की		UNK		UNK
याचिका		3		3
खारिज		UNK		3
कर		any		3
दी		any		3
।		UNK		UNK
यादव		3		3
के		UNK		UNK
वकीलों		3		3
ने		UNK		3
उनका		3h		3
स्वास्थ्य		3		3
ठीक		UNK		3
न		UNK		3
होने		any		UNK
की		UNK		UNK
वजह		UNK		3
से		UNK		3
अस्पताल		3		3
भेजने		any		UNK
की		UNK		UNK
भी		UNK		UNK
याचिका		3		3
दायर		UNK		3
की		any		UNK
थी		any		3
,		UNK		UNK
लेकिन		UNK		3
जज		3		UNK
ने		UNK		3
याचिका		3		3
स्वीकार		3		3
करने		any		UNK
से		UNK		3
इन्कार		3		3
कर		any		3
दिया		any		3
।		UNK		UNK
उन्होंने		3h		3
कहा		any		UNK
कि		UNK		3
अदालत		3		3
इस		3		3
पर		UNK		3
बाद		3		3
में		UNK		UNK
विचार		3		3
करेगी		3		3
।		UNK		UNK
इससे		3		3
पहले		3		UNK
,		UNK		UNK
पटना		3		3
हाई		UNK		UNK
कोर्ट		3		3
ने		UNK		3
यादव		3		3
की		UNK		UNK
१४		3		UNK
फरवरी		3		3
को		UNK		UNK
अग्रिम		UNK		3
जमानत		3		3
याचिका		3		3
खारिज		UNK		3
कर		any		3
दी		any		3
थी		any		3
।		UNK		UNK
अफगानिस्तान		3		3
में		UNK		UNK
सड़क		3		3
निर्माण		3		3
के		UNK		UNK
लिए		UNK		3
भेजी		any		3
जा		any		UNK
रही		any		3
सौ		UNK		3
टन		3		3
विस्फोटक		3		3
की		UNK		UNK
खेप		3		UNK
गायब		UNK		3
हो		any		UNK
जाने		any		UNK
से		UNK		3
सुरक्षा		3		3
एजेंसियों		3		3
की		UNK		UNK
नींद		3		3
उड़		3		3
गई		any		UNK
है		3		3
।		UNK		UNK
चट्टानों		3		3
और		UNK		UNK
पहाड़ियों		3		3
को		UNK		UNK
विस्फोटकों		3		3
से		UNK		3
उड़ाकर		any		3
राजमार्ग		3		3
के		UNK		UNK
निर्माण		3		3
के		UNK		UNK
लिए		UNK		3
मुंबई		3		3
से		UNK		3
ईरान		3		3
होते		any		UNK
हुए		any		3
यह		3		3
खेप		3		UNK
अफगानिस्तान		3		3
भेजी		any		3
जा		any		UNK
रही		any		3
थी		any		3
।		UNK		UNK
इस		3		3
मामले		3		3
में		UNK		UNK
नई		3		3
दिल्ली		3		3
में		UNK		UNK
अधिकारियों		3		3
ने		UNK		3
बताया		any		3
कि		UNK		3
गृह		3		3
मंत्रालय		3		3
ने		UNK		3
इसकी		3		3
जाँच		3		UNK
के		UNK		UNK
लिए		UNK		3
खुफिया		UNK		3
एजेंसियों		3		3
,		UNK		UNK
राज्य		3		3
पुलिस		3		3
,		UNK		UNK
कस्टम		3		3
,		UNK		UNK
तटरक्षक		3		3
बल		3		3
,		UNK		UNK
नौसेना		3		3
और		UNK		3
थल		3		3
सेना		3		3
के		UNK		UNK
विशेषज्ञों		3		3
की		UNK		UNK
एक		UNK		UNK
उच्च		UNK		3
स्तरीय		UNK		3
टीम		3		3
बनाई		3		3
है		3		3
।		UNK		UNK
सीमा		3		3
सड़क		3		3
संगठन		3		3
(		UNK		UNK
बीआरओ		3		3
)		UNK		UNK
वहाँ		UNK		3
सड़क		3		3
निर्माण		3		3
का		UNK		UNK
काम		3		UNK
कर		3		3
रहा		any		3
है		3		3
।		UNK		UNK
अधिकारियों		3		3
ने		UNK		3
बताया		any		3
कि		UNK		3
जहाज		3		UNK
के		UNK		UNK
कैप्टन		3		3
और		UNK		UNK
चालक		3		3
दल		3		3
के		UNK		UNK
छह		UNK		UNK
सदस्यों		3		3
को		UNK		UNK
हिरासत		3		3
में		UNK		UNK
लेकर		any		UNK
पूछताछ		3		3
की		3		UNK
जा		any		UNK
रही		any		3
है		3		3
।		UNK		UNK
जहाज		3		UNK
को		UNK		UNK
22		3		UNK
दिसंबर		3		3
को		UNK		UNK
मुंबई		3		3
से		UNK		3
ईरान		3		3
के		UNK		UNK
बंदरगाह		3		3
बंदरअब्बास		3		3
के		UNK		UNK
लिए		UNK		3
रवाना		UNK		3
किया		any		3
गया		any		3
था		any		3
।		UNK		UNK
वहाँ		UNK		3
से		UNK		3
इस		3		3
खेप		3		UNK
को		UNK		UNK
सड़क		3		3
मार्ग		3		3
से		UNK		3
अफगानिस्तान		3		3
ले		any		3
जाना		any		3
था		any		3
।		UNK		UNK
वहाँ		UNK		3
कंधार		3		3
से		UNK		3
डेलराम		3		UNK
तक		UNK		UNK
बन		any		3
रहे		any		UNK
राजमार्ग		3		3
के		UNK		UNK
लिए		UNK		3
इन		3		3
विस्फोटकों		3		3
का		UNK		UNK
इस्तेमाल		3		3
किया		any		3
जाना		any		3
था		any		3
।		UNK		UNK
लेकिन		UNK		3
मुंबई		3		3
से		UNK		3
10		UNK		UNK
से		UNK		3
15		UNK		UNK
नॉटिकल		3		3
मील		3		3
की		UNK		UNK
दूरी		3		3
पर		UNK		3
विस्फोटकों		3		3
के		UNK		UNK
गायब		UNK		3
होने		any		UNK
की		UNK		UNK
सूचना		3		3
मिली		any		3
।		UNK		UNK
अधिकारियों		3		3
ने		UNK		3
बताया		any		3
कि		UNK		3
23		3		UNK
दिसंबर		3		3
को		UNK		UNK
नौसेना		3		3
और		UNK		UNK
तट		3		3
-		UNK		UNK
रक्षक		3		3
बल		3		3
के		UNK		UNK
जवानों		3		3
ने		UNK		3
जहाज		3		UNK
का		UNK		UNK
पता		3		3
लगा		any		3
लिया		any		3
और		UNK		3
इसे		3		3
वापस		UNK		3
मुंबई		3		3
ले		any		3
आए		any		UNK
।		UNK		UNK
अधिकारियों		3		3
के		UNK		UNK
मुताबिक		UNK		3
पूछताछ		3		3
के		UNK		UNK
दौरान		3		3
जहाज		3		UNK
के		UNK		UNK
कैप्टन		3		3
ने		UNK		3
बताया		any		3
कि		UNK		3
खराब		UNK		3
मौसम		3		3
के		UNK		UNK
कारण		UNK		3
विस्फोटकों		3		3
से		UNK		3
लदे		any		3
कंटेनर		3		3
समुद्र		3		3
में		UNK		UNK
डूब		any		3
गए		any		UNK
।		UNK		UNK
श्रॉफ		3		3
का		UNK		UNK
कहना		any		3
है		3		3
कि		UNK		3
जहाज		3		UNK
के		UNK		UNK
रवाना		UNK		3
होने		any		UNK
के		UNK		UNK
छह		UNK		UNK
घंटे		3		UNK
के		UNK		UNK
अंदर		3		3
ही		UNK		UNK
प्रचंड		UNK		3
लहरों		3		UNK
के		UNK		UNK
कारण		UNK		3
एक		UNK		UNK
कंटेनर		3		3
समुद्र		3		3
में		UNK		UNK
गिर		any		3
गया		any		3
।		UNK		UNK
कैप्टन		3		3
ने		UNK		3
इसकी		3		3
सूचना		3		3
कंपनी		3		3
को		UNK		UNK
दी		any		3
।		UNK		UNK
इसके		3		3
बाद		3		3
जहाज		3		UNK
को		UNK		UNK
वापस		UNK		3
आने		any		3
के		UNK		UNK
लिए		UNK		3
कहा		any		UNK
गया		any		3
।		UNK		UNK
जब		UNK		UNK
जहाज		3		UNK
लौट		any		3
रहा		any		3
था		any		3
इस		3		3
बीच		3		UNK
पाँच		UNK		UNK
और		UNK		UNK
कंटेनर		3		3
समुद्र		3		3
में		UNK		UNK
गिर		any		3
गए		any		UNK
।		UNK		UNK
उन्होंने		3h		3
कहा		any		UNK
कि		UNK		3
सभी		UNK		3
कंटेनर		3		3
समुद्र		3		3
तल		3		3
में		UNK		UNK
पड़े		3		UNK
होंगे		3		UNK
।		UNK		UNK
अतिरिक्त		UNK		3
संसाधन		3		3
जुटाने		any		3
की		UNK		UNK
आवश्यकता		3		3
और		UNK		UNK
चार		UNK		3
करोड़		UNK		UNK
लाभार्थियों		3		3
को		UNK		UNK
उनके		3		3
निवेश		3		3
का		UNK		UNK
बेहतर		UNK		UNK
रिटर्न		3		3
देने		any		3
के		UNK		UNK
लिए		UNK		3
कर्मचारी		3		3
भविष्य		3		3
निधि		3		3
संगठन		3		3
(		UNK		UNK
ईपीएफओ		3		3
)		UNK		UNK
के		UNK		UNK
बोर्ड		3		UNK
ने		UNK		3
सोमवार		3		3
को		UNK		UNK
अंतर्राष्ट्रीय		UNK		3
सलाहकार		3		3
फर्म		3		3
मर्सर		3		3
को		UNK		UNK
नियुक्त		UNK		3
किया		3		3
है		3		3
।		UNK		UNK
यह		3		3
फर्म		3		3
बहुत		UNK		3
आकर्षक		UNK		3
निवेश		3		3
रणनीति		3		3
बनाने		any		UNK
में		UNK		UNK
ईपीएफओ		3		3
की		UNK		UNK
मदद		3		3
करेगी		3		3
।		UNK		UNK
नियुक्ति		3		3
के		UNK		UNK
चार		UNK		3
माह		3		UNK
के		UNK		UNK
भीतर		3		3
मर्सर		3		3
को		UNK		UNK
अपनी		any		3
रिपोर्ट		3		3
देनी		3		3
है		3		3
और		UNK		3
इसे		3		3
सिर्फ		UNK		3
एक		UNK		UNK
ही		UNK		UNK
बार		3		3
में		UNK		UNK
३४		UNK		UNK
लाख		UNK		3
फीस		3		3
दी		3		3
जाएगी		3		3
।		UNK		UNK
सीबीटी		3		3
के		UNK		UNK
इस		3		3
फैसले		3		3
का		UNK		UNK
ज्यादातर		UNK		3
श्रमिक		3		3
संगठनों		3		3
ने		UNK		3
विरोध		3		3
किया		any		3
।		UNK		UNK
श्रमिक		3		3
संगठनों		3		3
का		UNK		UNK
कहना		any		3
था		any		3
कि		UNK		3
यह		3		3
फैसला		3		3
तो		UNK		UNK
वित्त		3		3
मंत्रालय		3		3
पर		UNK		3
छोड़		any		UNK
देना		any		3
चाहिए		any		3
जो		3		UNK
ईपीएफ		3		3
निवेश		3		3
की		UNK		UNK
मंजूरी		3		3
देता		3		UNK
है		3		3
।		UNK		UNK
श्रम		3		3
मंत्री		3		3
के.		3		UNK
चंद्रशेखर		3		3
राव		3		3
ने		UNK		3
सोमवार		3		3
को		UNK		UNK
पत्रकारों		3		3
को		UNK		UNK
बताया		any		3
कि		UNK		3
हमने		1		UNK
मर्सर		3		3
मानव		3		3
संसाधन		3		3
सलाहकार		3		3
को		UNK		UNK
निवेश		3		3
पैटर्न		3		3
बेहतर		UNK		UNK
बनाने		any		UNK
के		UNK		UNK
संबंध		UNK		3
में		UNK		UNK
सुझाव		3		3
देने		any		3
को		UNK		UNK
कहा		3		UNK
है		3		3
।		UNK		UNK
यह		3		3
पूछे		any		3
जाने		any		3
पर		UNK		3
कि		UNK		3
ईपीएफ		3		3
ब्याज		3		3
दर		3		3
९.५		UNK		UNK
फीसदी		3		3
करने		3		UNK
के		UNK		UNK
बाद		3		3
९२७		UNK		UNK
करोड़		UNK		3
के		UNK		UNK
घाटे		3		UNK
को		UNK		UNK
सरकार		3		3
किस		3		3
तरह		3		3
पूरा		UNK		3
करेगी		3		3
राव		3		3
ने		UNK		3
कहा		any		UNK
,		UNK		UNK
सरकार		3		3
इस		3		3
पैसे		3		3
का		UNK		UNK
इंतजाम		3		3
करेगी		3		3
।		UNK		UNK
लोगों		3		3
को		UNK		UNK
अब		UNK		3
इस		3		3
बारे		UNK		UNK
में		UNK		UNK
चिंता		3		3
छोड़		any		UNK
देनी		any		3
चाहिए		any		3
।		UNK		UNK
उन्होंने		3h		3
बार		UNK		3
-		UNK		UNK
बार		UNK		3
पूछे		any		UNK
जाने		any		3
के		UNK		UNK
बावजूद		UNK		3
इन		3		3
सवालों		3		3
को		UNK		UNK
टाल		any		3
दिया		any		3
कि		UNK		3
इससे		3		3
उबरने		any		3
के		UNK		UNK
लिए		UNK		3
क्या		UNK		3
ईपीएफओ		3		3
वित्त		3		3
मंत्रालय		3		3
के		UNK		UNK
पास		3		3
जाएगा		3		UNK
या		UNK		3
फिर		UNK		3
मार्च		3		3
में		UNK		UNK
होने		any		UNK
वाली		UNK		3
सीबीटी		3		3
बैठक		3		UNK
में		UNK		UNK
अतिरिक्त		UNK		3
संसाधन		3		3
जुटाने		any		3
के		UNK		UNK
मुद्दे		3		3
पर		UNK		3
विचार		3		3
होगा		3		UNK
।		UNK		UNK
क्योंकि		UNK		3
अभी		UNK		3
चुनाव		3		3
आचार		3		3
संहिता		3		3
लागू		UNK		3
होने		any		UNK
के		UNK		UNK
कारण		UNK		3
इस		3		3
संबंध		3		3
में		UNK		UNK
कोई		3		UNK
घोषणा		3		UNK
नहीं		UNK		3
हो		any		UNK
सकती		any		3
।		UNK		UNK
श्रम		3		3
मंत्री		3		3
राव		3		3
ने		UNK		3
बताया		any		3
कि		UNK		3
मर्सर		3		3
की		UNK		UNK
रिपोर्ट		3		3
पर		UNK		3
सीबीटी		3		3
निवेश		3		3
पैटर्न		3		3
को		UNK		UNK
पुनर्गठित		UNK		3
करने		any		UNK
के		UNK		UNK
बारे		UNK		UNK
में		UNK		UNK
अपना		any		3
निर्णय		3		3
लेगा		3		3
।		UNK		UNK
इसमें		3		3
इक्विटी		3		3
,		UNK		UNK
डाकघर		3		3
में		UNK		UNK
जमा		3		UNK
और		UNK		UNK
एनएससी		3		3
में		UNK		UNK
निवेश		3		3
शामिल		UNK		3
हैं		3		3
।		UNK		UNK
सूत्रों		3		3
ने		UNK		3
बताया		any		3
कि		UNK		3
अतिरिक्त		UNK		3
संसाधन		3		3
जुटाने		any		3
के		UNK		UNK
प्रयासों		3		3
के		UNK		UNK
तहत		UNK		3
ही		UNK		UNK
पीएफ		3		3
जमा		UNK		UNK
न		UNK		3
कराने		any		UNK
वाली		UNK		3
संस्थाओं		3		3
से		UNK		3
एरियर		3		3
वसूलने		any		3
के		UNK		UNK
लिए		UNK		3
बाकायदा		UNK		3
विशेष		UNK		3
अभियान		3		3
छेड़ा		3		UNK
जाएगा		3		UNK
।		UNK		UNK
सीबीटी		3		3
बैठक		3		UNK
में		UNK		UNK
कर्मचारी		3		3
पेंशन		3		UNK
योजना		3		3
की		UNK		UNK
मूल्यांकन		3		3
रिपोर्ट		3		3
पर		UNK		3
विचार		3		3
किया		any		3
गया		any		3
।		UNK		UNK
बताया		3		3
जाता		any		3
है		3		3
कि		UNK		3
रिपोर्ट		3		3
में		UNK		UNK
घाटा		3		UNK
दिखाया		3		3
गया		any		3
है		3		3
।		UNK		UNK
इसका		3		3
कारण		3		3
बताते		any		UNK
हुए		any		3
कहा		3		UNK
गया		any		3
है		3		3
कि		UNK		3
ब्याज		3		3
दरों		3		3
में		UNK		UNK
बढ़ोतरी		3		3
और		UNK		UNK
न्यूनतम		UNK		3
वेतन		3		3
की		UNK		UNK
सीमा		3		3
५०००		UNK		UNK
से		UNK		3
६५००		UNK		UNK
किए		any		3
जाने		any		UNK
के		UNK		UNK
कारण		UNK		3
यह		3		3
घाटा		3		UNK
हुआ		3		3
है		3		3
।		UNK		UNK
समाजवादी		UNK		3
पार्टी		3		3
के		UNK		UNK
वरिष्ठ		UNK		3
नेता		3		3
अमर		3		3
सिंह		3		3
के		UNK		UNK
फोन		3		UNK
टैपिंग		3		3
और		UNK		UNK
उनके		3h		3
आवास		3		3
पर		UNK		3
हुए		any		3
हमले		3		UNK
के		UNK		UNK
विरोध		3		3
में		UNK		UNK
शुक्रवार		3		3
को		UNK		UNK
बड़ी		UNK		UNK
संख्या		3		3
में		UNK		UNK
लोगों		3		3
ने		UNK		3
कांग्रेस		3		3
के		UNK		UNK
विरोध		3		3
में		UNK		UNK
प्रदर्शन		3		3
किया		any		3
।		UNK		UNK
अखिल		UNK		3
भारतीय		UNK		3
क्षत्रिय		3		3
महासभा		3		3
के		UNK		UNK
बैनर		3		3
तले		UNK		3
जुटे		any		3
अनेक		UNK		3
क्षत्रिय		3		3
संगठनों		3		3
ने		UNK		3
जंतर		3		3
-		UNK		UNK
मंतर		3		3
पर		UNK		3
धरना		3		3
दिया		any		3
।		UNK		UNK
प्रदर्शन		3		3
में		UNK		UNK
बड़ी		UNK		UNK
संख्या		3		3
में		UNK		UNK
क्षत्राणियाँ		3		3
भी		UNK		UNK
पगड़ी		3		UNK
बाँधकर		any		3
आई		any		UNK
थीं		any		3
।		UNK		UNK
इस		3		3
मौके		3		UNK
पर		UNK		3
राष्ट्रपति		3		3
को		UNK		UNK
ज्ञापन		3		3
भी		UNK		UNK
सौपा		any		3
गया		any		3
।		UNK		UNK
धरने		3		3
में		UNK		UNK
शामिल		UNK		3
होने		any		UNK
के		UNK		UNK
लिए		UNK		3
दिल्ली		3		3
के		UNK		UNK
अलावा		UNK		3
उत्तर		3		3
प्रदेश		3		3
के		UNK		UNK
विभिन्न		UNK		3
जिलों		3		3
से		UNK		3
लोग		3		UNK
आए		any		UNK
थे		any		UNK
।		UNK		UNK
रैली		3		3
जैसे		UNK		UNK
ही		UNK		UNK
संसद		3		3
मार्ग		3		3
थाने		3		3
पहुँची		3		3
तो		UNK		UNK
उत्साही		UNK		3
युवा		3		3
पहली		UNK		3
बैरीकेडिंग		3		3
को		UNK		UNK
लाँघ		any		3
गए		any		UNK
।		UNK		UNK
लेकिन		UNK		3
भारी		UNK		3
पुलिस		3		3
बल		3		3
के		UNK		UNK
कारण		UNK		3
वे		3		UNK
दूसरी		UNK		3
बैरीकेडिंग		3		3
को		UNK		UNK
पार		3		3
नहीं		UNK		3
कर		any		3
सके		any		UNK
।		UNK		UNK
प्रदर्शन		3		3
का		UNK		UNK
नेतृत्व		3		3
कर		any		3
रहे		any		UNK
सपा		3		3
के		UNK		UNK
पूर्व		UNK		3
सांसद		3		3
सी.		3		3
एन.		3		3
सिंह		3		3
ने		UNK		3
कहा		any		UNK
कि		UNK		3
हम		1		UNK
ईंट		3		3
का		UNK		UNK
जवाब		3		3
पत्थर		3		3
से		UNK		3
देंगे		1		UNK
।		UNK		UNK
अमर		3		3
सिंह		3		3
पर		UNK		3
हमला		3		3
पूरे		UNK		3
क्षत्रिय		3		3
समाज		3		3
पर		UNK		3
हमला		3		3
है		3		3
।		UNK		UNK
सांसद		3		3
चंद्रभूषण		3		3
सिंह		3		3
ने		UNK		3
कहा		any		UNK
कि		UNK		3
सोनिया		3		3
गाँधी		3		3
अमर		3		3
सिंह		3		3
और		UNK		3
सपा		3		3
की		UNK		UNK
लोकप्रियता		3		3
से		UNK		3
डर		3h		3
गई		3h		UNK
हैं		3h		3
।		UNK		UNK
पूर्व		UNK		3
सांसद		3		3
अखिलेश		3		3
सिंह		3		3
ने		UNK		3
कहा		any		UNK
कि		UNK		3
अमर		3		3
सिंह		3		3
का		UNK		UNK
फोन		3		UNK
टैप		3		UNK
कराना		any		3
उनकी		3h		3
निजता		3		3
का		UNK		UNK
हनन		3		3
है		3		3
।		UNK		UNK
महासभा		3		3
के		UNK		UNK
राष्ट्रीय		UNK		3
महासचिव		3		3
हरि		3		3
नारायण		3		3
सिंह		3		3
ने		UNK		3
कहा		any		UNK
कि		UNK		3
अमर		3		3
सिंह		3		3
के		UNK		UNK
घर		3		3
पर		UNK		3
युवा		UNK		3
कांग्रेस		3		UNK
कार्यकर्ताओं		3		3
का		UNK		UNK
हमला		3		3
घृणित		UNK		3
कार्य		3		3
है		3		3
।		UNK		UNK
गढ़मुक्तेश्वर		3		3
से		UNK		3
सपा		3		3
विधायक		3		3
मदन		3		3
चौहान		3		3
ने		UNK		3
कहा		any		UNK
कि		UNK		3
जो		3		UNK
काम		3		UNK
कांग्रेस		3		3
के		UNK		UNK
कार्यकर्ताओं		3		3
ने		UNK		3
किया		3		3
है		3		3
,		UNK		UNK
वह		3		3
हम		1		UNK
भी		UNK		UNK
कर		1		3
सकते		any		3
हैं		1		3
लेकिन		UNK		3
अमर		3		3
सिंह		3		3
ऐसा		any		UNK
नहीं		UNK		3
चाहते		3h		UNK
।		UNK		UNK
सपा		3		3
नेता		3		3
अशोक		3		UNK
चौहान		3		3
नोएडा		3		UNK
से		UNK		3
बड़े		UNK		UNK
काफिले		3		3
के		UNK		UNK
साथ		3		3
प्रदर्शन		3		3
में		UNK		UNK
शामिल		UNK		3
हुए		3h		3
।		UNK		UNK
उनका		3h		3
कहना		any		3
था		any		3
कि		UNK		3
दिल्ली		3		3
पुलिस		3		3
ने		UNK		3
उनकी		3h		3
बसों		3		UNK
को		UNK		UNK
काफी		UNK		3
देर		3		3
तक		UNK		UNK
रोके		any		UNK
रखा		any		3
।		UNK		UNK
सांसद		3		3
अक्षय		3		3
प्रताप		3		3
,		UNK		UNK
मोहन		3		UNK
सिंह		3		3
,		UNK		UNK
चंद्रभूषण		3		3
सिंह		3		3
,		UNK		UNK
आदित्य		3		3
विक्रम		3		3
सिंह		3		3
,		UNK		UNK
मंकेश्वर		3		3
सिंह		3		3
,		UNK		UNK
अनिल		3		3
सिंह		3		3
,		UNK		UNK
NULL		UNK		UNK
राधेश्याम		3		3
सिंह		3		3
आदि		UNK		3
नेताओं		3		3
ने		UNK		3
राष्ट्रपति		3		3
को		UNK		UNK
ज्ञापन		3		3
सौंपा		any		3
।		UNK		UNK
प्रदर्शन		3		3
में		UNK		UNK
सपा		3		3
की		UNK		UNK
राष्ट्रीय		UNK		3
सचिव		3		3
व		UNK		UNK
महिला		3		3
मोर्चा		3		UNK
की		UNK		UNK
अध्यक्ष		3		3
रंजना		3		3
वाजपेयी		3		3
,		UNK		UNK
विधायक		3		3
कोविद		3		3
कुमार		3		3
सिंह		3		3
,		UNK		UNK
कीर्ति		3		3
वर्धन		3		3
सिंह		3		3
,		UNK		UNK
ठाकुर		3		3
सुनील		3		3
सिंह		3		3
और		UNK		UNK
मोहन		3		UNK
सिंह		3		3
भी		UNK		UNK
शामिल		UNK		3
हुए		any		3
।		UNK		UNK
धरने		3		3
