Word		Original_feature		Predicted_feature
پہنچانے		any		m
والوں		m		m
کے		m		m
ذمہ_دار		any		m
افراد		m		m
کے		UNK		m
خلاف		any		m
کارروائی		f		m
کے		UNK		m
بجائے		UNK		m
اس		any		m
باب		m		m
کو		UNK		m
بند		any		m
کرنے		any		m
کی		f		m
سفارش		f		m
کی		f		m
تھی		f		m
۔		UNK		m
پی		m		m
اے		m		m
سی		m		m
کی		f		m
ضخیم		any		m
رپورٹ		m		m
مےں		UNK		m
وزیراعظم		m		m
منموہن		m		m
سنگھ		m		m
کے		UNK		m
تعلق		UNK		m
سے		UNK		m
بعض		UNK		m
ناپسندیدہ		any		m
الفاظ		m		m
استعمال		m		m
کیے		m		m
گئے		m		m
کیوں		UNK		m
کہ		UNK		m
انھوں		any		m
نے		UNK		m
2G		m		m
اسپیکٹرم		m		m
مسئلے		m		m
پر		UNK		m
اپنے		any		m
دفتر		m		m
پر		UNK		m
خاطرخواہ		any		m
کنٹرول		m		m
نہیں		UNK		m
کیا		m		m
،		UNK		m
جس		any		m
کے		UNK		m
نتیجے		UNK		m
مےں		UNK		m
اے		m		m
راجہ		m		m
کو		UNK		m
غلط		any		m
،		UNK		m
یکطرفہ		any		m
اور		UNK		m
ناپاک		any		m
عزائم		m		m
کو		UNK		m
پورا		m		m
کرنے		any		m
مےں		UNK		m
مدد		f		m
ملی		f		m
۔		UNK		m
ڈاکٹر		m		m
کے		m		m
رمیش		m		m
ریڈی		m		m
وائس		m		m
چیرمین		m		m
آندھراپردیش		m		m
میڈیکل		m		m
کونسل		m		m
اور		UNK		m
ڈاکٹر		m		m
دنیش		m		m
راج		m		m
ماتھور		m		m
ڈین		m		m
شاداں		m		m
میڈیکل		m		m
کالج		m		m
نے		UNK		m
یہ		any		m
میڈل		m		m
پیش		m		m
کیا		m		m
۔		UNK		m
ریاستی		any		m
حکومت		f		m
کی		f		m
جانب		m		m
سے		UNK		m
تاریخی		any		m
مکہ		m		m
مسجد		f		m
کو		UNK		m
نظرانداز		any		m
کئے		any		m
جانے		any		m
کے		UNK		m
سبب		UNK		m
مکہ		m		m
مسجد		f		m
کی		f		m
عمارت		f		m
مخدوش		any		m
ہوتی		f		m
جا		any		m
رہی		f		m
ہے		any		m
۔		UNK		m
تاریخی		any		m
مکہ		m		m
مسجد		f		m
کے		m		m
چھت		m		m
کی		f		m
تقریباً		UNK		m
20		any		m
سال		m		m
قبل		m		m
کیمیکل		any		m
فلورنگ		f		m
کی		f		m
گئی		f		m
تھی		f		m
اور		UNK		m
اس		any		m
کی		f		m
گیارنٹی		m		m
فلورنگ		f		m
کرنے		any		m
والی		any		m
کمپنی		f		m
نے		UNK		m
5		any		m
سال		m		m
تک		UNK		m
کی		f		m
دی		f		m
تھی		f		m
لیکن		UNK		m
تاحال		UNK		m
دوبارہ		UNK		m
چھت		m		m
کو		UNK		m
کیمیکل		any		m
فلورنگ		m		m
کے		UNK		m
ذریعہ		UNK		m
محفوظ		any		m
کرنے		any		m
کے		m		m
اقدامات		m		m
نہیں		UNK		m
کئے		any		m
گئے		any		m
۔		UNK		m
5		any		m
سال		m		m
قبل		m		m
محکمہ		m		m
عمارات		m		m
و		UNK		m
شوارع		m		m
کی		UNK		m
جانب		m		m
سے		UNK		m
مکہ		m		m
مسجد		f		m
کی		f		m
چھت		m		m
کی		f		m
کیمیکل		any		m
فلورنگ		f		m
کے		UNK		m
لئے		UNK		m
25		any		m
لاکھ		any		m
کا		m		m
تخمینہ		m		m
لگایا		m		m
گیا		any		m
تھا		m		m
لیکن		UNK		m
تاحال		UNK		m
کام		m		m
شروع		m		m
نہیں		UNK		m
کیا		m		m
گیا		any		m
۔		UNK		m
مکہ		m		m
مسجد		f		m
کے		m		m
اندرونی		m		m
حصہ		m		m
مےں		UNK		m
چھت		m		m
پر		UNK		m
جمع		m		m
ہونے		any		m
والا		m		m
پانی		m		m
پجرنا		any		m
شروع		m		m
ہو		any		m
چکا		m		m
ہے		any		m
۔		UNK		m
اس		any		m
سلسلہ		m		m
مےں		UNK		m
متعدد		any		m
مرتبہ		m		m
توجہ_دہانی		m		m
کے		UNK		m
باوجود		UNK		m
ضلعی		any		m
عہدیدار		m		m
برائے		UNK		m
اقلیتی		any		m
بہبود		m		m
کی		f		m
جانب		m		m
سے		UNK		m
کوئی		any		m
اقدامات		m		m
نہیں		UNK		m
کئے		any		m
گئے		any		m
۔		UNK		m
محکمہ		m		m
عمارات		m		m
و		UNK		m
شوارع		m		m
کی		UNK		m
جانب		m		m
سے		UNK		m
تخمینہ		m		m
لگانے		any		m
کے		UNK		m
باوجود		UNK		m
کام		m		m
شروع		m		m
نہ		UNK		m
کئے		any		m
جانے		any		m
کے		UNK		m
متعلق		UNK		m
بتایا		m		m
جاتا		any		m
ہے		any		m
کہ		UNK		m
حکومت		f		m
کی		f		m
جانب		m		m
سے		UNK		m
سردمہری		any		m
اور		UNK		m
بجٹ		m		m
کی		f		m
عدم_اجرائی		m		m
کے		UNK		m
سبب		UNK		m
مکہ		m		m
مسجد		f		m
کی		f		m
چھت		m		m
کی		f		m
مرمت		f		m
شروع		m		m
نہیں		UNK		m
کی		f		m
جا		any		m
سکی		f		m
۔		UNK		m
ریاستی		any		m
حکومت		f		m
نے		UNK		m
مکہ		m		m
مسجد		m		m
کے		UNK		m
لئے		UNK		m
سالانہ		UNK		m
28		any		m
لاکھ		any		m
روپئے		m		m
گرانٹ		m		m
ان		m		m
ایڈ		m		m
منظور		any		m
کی		f		m
ہے		any		m
لیکن		UNK		m
اس		any		m
مےں		UNK		m
مکہ		m		m
مسجد		m		m
سے		UNK		m
متعلق		UNK		m
کاموں		m		m
کے		UNK		m
علاوہ		UNK		m
تحفظ		m		m
و		UNK		m
صیانت		m		m
کے		m		m
نام		m		m
پر		UNK		m
بھی		UNK		m
بجٹ		m		m
کا		m		m
وافر		UNK		m
حصہ		m		m
مختص		any		m
کیا		m		m
گیا		any		m
ہے		any		m
جو		UNK		m
کہ		UNK		m
مسجد		f		m
کے		m		m
تعمیری		any		m
و		UNK		m
مرمتی		any		m
کاموں		m		m
کے		UNK		m
علاوہ		UNK		m
دیگر		any		m
اخراجات		m		m
کے		UNK		m
لئے		UNK		m
بوجھ		m		m
بن		any		m
چکا		m		m
ہے		any		m
۔		UNK		m
حکومت		f		m
نے		UNK		m
مکہ		m		m
مسجد		f		m
بم		m		m
دھماکہ		m		m
کے		UNK		m
بعد		m		m
جنوری		m		m
2008		m		m
ء		m		m
مےں		UNK		m
مکہ		m		m
مسجد		f		m
کے		m		m
باب		m		m
الداخلوں		m		m
پر		UNK		m
مستقل		any		m
میٹل		m		m
ڈیٹکٹر		m		m
کی		f		m
تنصیب		m		m
کے		UNK		m
علاوہ		UNK		m
کیمروں		m		m
کی		f		m
تنصیب		any		m
اور		UNK		m
25		any		m
ہوم		m		m
گارڈس		m		m
کی		f		m
تعیناتی		m		m
کے		m		m
احکام		m		m
جاری		any		m
کئے		any		m
۔		UNK		m
ہوم		m		m
گارڈس		m		m
کو		UNK		m
مکہ		m		m
مسجد		f		m
کے		m		m
گرانٹ		m		m
ان		m		m
ایڈ		m		m
مےں		UNK		m
سے		UNK		m
ہی		UNK		m
تنخواہ		f		m
کی		f		m
اجرائی		m		m
کی		f		m
جا		any		m
رہی		f		m
ہے		any		m
۔		UNK		m
جبکہ		UNK		m
حکومت		f		m
کو		UNK		m
NULL		UNK		m
چاہیئے		any		m
کہ		UNK		m
وہ		any		m
ہوم		m		m
گارڈس		m		m
کی		f		m
تعیناتی		m		m
کے		m		m
مسئلہ		m		m
کو		UNK		m
محکمہ		m		m
داخلہ		m		m
کے		m		m
سپرد		m		m
کرتے		any		m
ہوئے		any		m
محکمہ		m		m
داخلہ		m		m
کو		UNK		m
ہوم		m		m
گارڈس		m		m
کی		f		m
تنخواہوں		f		m
کی		f		m
ادائیگی		f		m
کا		m		m
پابند		any		m
بنائیں		any		m
۔		UNK		m
ہوم		m		m
گارڈس		m		m
کی		f		m
تنخواہوں		f		m
پر		UNK		m
مکہ		m		m
مسجد		f		m
کی		f		m
گرانٹ		m		m
ان		m		m
ایڈ		m		m
کا		m		m
نصف		m		m
سے		UNK		m
زیادہ		UNK		m
حصہ		m		m
صرف		m		m
ہو		any		m
رہا		m		m
ہے		any		m
۔		UNK		m
ہوم		m		m
گارڈس		m		m
کی		f		m
تنخواہوں		f		m
کی		f		m
مدد		m		m
مےں		UNK		m
سالانہ		UNK		m
18		any		m
لاکھ		any		m
25		any		m
ہزار		any		m
روپئے		m		m
کا		m		m
بوجھ		m		m
مکہ		m		m
مسجد		f		m
کے		m		m
بجٹ		m		m
پر		UNK		m
پڑ		any		m
رہا		m		m
ہے		any		m
۔		UNK		m
محکمہ		m		m
اقلیتی		m		m
بہبود		m		m
اگر		UNK		m
محکمہ		m		m
داخلہ		m		m
پر		UNK		m
ہوم		m		m
گارڈس		m		m
کی		f		m
تنخواہوں		f		m
کی		f		m
ادائیگی		f		m
پر		UNK		m
دباؤ		m		m
ڈالے		any		m
تو		UNK		m
یہ		any		m
ممکن		any		m
ہے		any		m
کہ		UNK		m
دیگر		any		m
مقامات		m		m
پر		UNK		m
جیسے		UNK		m
حفاظتی		any		m
و		UNK		m
صیانتی		any		m
انتظامات		m		m
کئے		any		m
جاتے		any		m
ہےں		any		m
NULL		UNK		m
اسی		any		m
طرح		m		m
مکہ		m		m
مسجد		f		m
مےں		UNK		m
بھی		UNK		m
وزارت		m		m
داخلہ		m		m
کے		m		m
خرچ		m		m
پر		UNK		m
صیانتی		any		m
انتظامات		m		m
کو		UNK		m
یقینی		m		m
بنایا		m		m
جا		any		m
سکتا		m		m
ہے		any		m
۔		UNK		m
مکہ		m		m
مسجد		f		m
کی		f		m
چھت		m		m
کی		f		m
وقت		m		m
پر		UNK		m
مرمت		m		m
نہ		UNK		m
کئے		any		m
جانے		any		m
کے		UNK		m
سبب		UNK		m
چھت		m		m
مےں		UNK		m
شگاف		m		m
محسوس		any		m
ہونے		any		m
لگے		m		m
ہےں		any		m
اور		UNK		m
ان		any		m
شگافوں		m		m
سے		UNK		m
عمارت		f		m
مےں		UNK		m
پانی		m		m
اترتا		m		m
جا		any		m
رہا		m		m
ہے		any		m
۔		UNK		m
عمارت		f		m
مےں		UNK		m
پانی		m		m
نہ		UNK		m
اترنے		any		m
کے		UNK		m
لئے		UNK		m
اقدامات		m		m
کے		UNK		m
طور		UNK		m
پر		UNK		m
کیمیکل		any		m
فلورنگ		f		m
کرتے		any		m
ہوئے		any		m
پانی		m		m
کے		m		m
بہاؤ		m		m
کو		UNK		m
بہتر		any		m
بنانے		any		m
کے		UNK		m
لئے		UNK		m
چھت		m		m
پر		UNK		m
مختلف		any		m
کیمیکل		any		m
اجزاء		m		m
کا		m		m
استعمال		m		m
کرتے		m		m
ہوئے		any		m
مرمت		m		m
کی		f		m
جاتی		any		m
ہے		any		m
۔		UNK		m
اس		any		m
مرمت		m		m
کے		UNK		m
لئے		UNK		m
25		any		m
لاکھ		any		m
روپئے		m		m
کی		f		m
ضرورت		m		m
ہے		any		m
لیکن		UNK		m
حکومت		f		m
کی		f		m
جانب		m		m
سے		UNK		m
تساہلی		m		m
اس		any		m
تاریخی		any		m
عمارت		f		m
کو		UNK		m
خطرہ		m		m
مےں		UNK		m
ڈال		any		m
رہی		f		m
ہے		any		m
۔		UNK		m
محکمہ		m		m
اقلیتی		any		m
بہبود		m		m
کے		UNK		m
علاوہ		UNK		m
محکمہ		m		m
آثارقدیمہ		m		m
کو		UNK		m
بھی		UNK		m
فوری		any		m
طور		m		m
پر		UNK		m
حرکت		f		m
مےں		UNK		m
آتے		any		m
ہوئے		any		m
مکہ		m		m
مسجد		f		m
کی		f		m
حفاظت		m		m
کے		UNK		m
لئے		UNK		m
حکومت		f		m
کی		f		m
توجہ		m		m
مبذول		any		m
کروانی		f		m
چاہیئے		any		m
۔		UNK		m
مکہ		m		m
مسجد		f		m
کی		f		m
خوبصورت		any		m
پتھروں		m		m
سے		UNK		m
تیارکردہ		any		m
کنگوروں		m		m
کے		UNK		m
درمیان		m		m
پیپل		m		m
کے		m		m
درخت		m		m
اُگ		any		m
آئے		m		m
ہےں		any		m
لیکن		UNK		m
انہیں		any		m
نکالنے		any		m
کا		m		m
بھی		UNK		m
کوئی		any		m
مناسب		any		m
انتظام		m		m
نہیں		UNK		m
ہے		any		m
۔		UNK		m
موجودہ		any		m
عہدیدار		m		m
برائے		UNK		m
اقلیتی		m		m
بہبود		m		m
مسٹر		UNK		m
جلال		m		m
الدین		m		m
کی		f		m
جانب		m		m
سے		UNK		m
مکہ		m		m
مسجد		f		m
کے		UNK		m
متعلق		UNK		m
عدم_توجہی		m		m
کے		UNK		m
سبب		UNK		m
مکہ		m		m
مسجد		f		m
مےں		UNK		m
کئی		UNK		m
کام		m		m
تعطل		m		m
کا		m		m
شکار		m		m
بنے		m		m
ہوئے		any		m
ہےں		any		m
۔		UNK		m
وزیر		m		m
اقلیتی		m		m
بہبود		m		m
مسٹر		UNK		m
احمد		m		m
اللہ		m		m
نے		UNK		m
اپنے		any		m
گذشتہ		any		m
دورہ		m		m
مکہ		m		m
مسجد		f		m
کے		m		m
موقع		m		m
پر		UNK		m
اس		any		m
بات		f		m
کا		m		m
اعلان		m		m
کیا		m		m
تھا		m		m
کہ		UNK		m
وہ		any		m
بہت		UNK		m
جلد		UNK		m
مکہ		m		m
مسجد		f		m
مےں		UNK		m
بغیر		any		m
آواز		m		m
کا		m		m
جنریٹر		m		m
نصب		any		m
کروائیں_گے		any		m
۔		UNK		m
علاوہ_ازیں		UNK		m
مکہ		m		m
مسجد		f		m
کے		m		m
دونوں		any		m
حوض		m		m
مےں		UNK		m
فوارے		m		m
کی		f		m
تنصیب		m		m
کے		UNK		m
علاوہ		UNK		m
پانی		m		m
کی		f		m
صفائی		f		m
کے		UNK		m
لئے		UNK		m
تکنیکی		any		m
اقدامات		m		m
کروائے		any		m
جائیں_گے		any		m
۔		UNK		m
وزیر		m		m
اقلیتی		m		m
بہبود		m		m
کے		m		m
اس		any		m
اعلان		m		m
کے		m		m
اےک		any		m
سال		m		m
گذرنے		any		m
کے		UNK		m
بعد		m		m
بھی		UNK		m
متعلقہ		any		m
ضلعی		any		m
عہدیدار		m		m
برائے		UNK		m
اقلیتی		any		m
بہبود		m		m
کے		UNK		m
پاس		m		m
اتنی		UNK		m
فرصت		m		m
نہیں		UNK		m
ہے		any		m
کہ		UNK		m
وہ		any		m
بلا		m		m
آواز		m		m
کے		m		m
جنریٹر		m		m
اور		UNK		m
پانی		m		m
کی		f		m
صفائی		m		m
کے		UNK		m
لئے		UNK		m
تکنیکی		any		m
اقدامات		m		m
کا		m		m
تخمینہ		m		m
حاصل		m		m
کریں		any		m
۔		UNK		m
گذشتہ		any		m
یوم		m		m
جنریٹر		m		m
کے		m		m
تکنیکی		any		m
عملے		m		m
کی		f		m
جانب		m		m
سے		UNK		m
مکہ		m		m
مسجد		f		m
کا		m		m
دورہ		m		m
NULL		UNK		m
اور		UNK		m
تخمینہ		m		m
لگانے		any		m
کے		UNK		m
لئے		UNK		m
جائزہ		m		m
لینے		any		m
کی		f		m
کوششوں		m		m
کو		UNK		m
اس		any		m
وقت		m		m
شدید		any		m
دھکا		m		m
پہنچا		m		m
جب		UNK		m
ضلعی		any		m
عہدیدار		m		m
برائے		UNK		m
اقلیتی		any		m
بہبود		m		m
نے		UNK		m
مصروفیت		m		m
کا		m		m
بہانہ		m		m
کرتے		any		m
ہوئے		any		m
ان		any		m
سے		UNK		m
تعاون		m		m
نہیں		UNK		m
کیا		m		m
۔		UNK		m
مہتمم		m		m
مکہ		m		m
مسجد		f		m
کا		m		m
عہدہ		m		m
گذشتہ		any		m
کئی		UNK		m
ماہ		m		m
سے		UNK		m
مخلوعہ		any		m
ہے		any		m
NULL		UNK		m
جس		any		m
کے		UNK		m
سبب		UNK		m
ہر		UNK		m
معاملہ		m		m
مےں		UNK		m
مکہ		m		m
مسجد		f		m
کے		m		m
عملے		m		m
کو		UNK		m
راست		any		m
ڈی		m		m
ایم		m		m
ڈبلیو		m		m
او		m		m
سے		UNK		m
ربط		m		m
پیدا		any		m
کرنا		m		m
پڑ		any		m
رہا		m		m
ہے		any		m
۔		UNK		m
حکومت		f		m
کی		f		m
جانب		m		m
سے		UNK		m
مہتمم		m		m
مکہ		m		m
مسجد		f		m
کے		UNK		m
لئے		UNK		m
درخواستیں		f		m
وصول		m		m
کئے		m		m
جانے		any		m
کے		UNK		m
باوجود		UNK		m
بھی		UNK		m
تاحال		UNK		m
کسی		any		m
کا		m		m
بھی		UNK		m
تقرر		m		m
اس		any		m
عہدہ		m		m
پر		UNK		m
نہیں		UNK		m
ہو		any		m
پایا		m		m
ہے		any		m
جبکہ		UNK		m
کئی		UNK		m
درخواستیں		f		m
اس		any		m
عہدہ		m		m
کے		UNK		m
لئے		UNK		m
داخل		m		m
کی		f		m
جا		any		m
چکی		f		m
ہےں		any		m
۔		UNK		m
معلوم		any		m
ہوا		m		m
ہے		any		m
کہ		UNK		m
اس		any		m
علاقہ		m		m
کے		m		m
کئی		UNK		m
صارفین		m		m
نے		UNK		m
یہ		any		m
بہانہ		m		m
کرتے		any		m
ہوئے		any		m
بلز		m		m
کی		f		m
ادائیگی		f		m
نہیں		UNK		m
کی		f		m
کہ		UNK		m
ان		any		m
کی		f		m
کارپوریٹر		m		m
نے		UNK		m
بلز		m		m
ادا		m		m
نہیں		UNK		m
کئے		any		m
اور		UNK		m
آبرسانی		any		m
بورڈ		m		m
کے		m		m
عہدیداروں		m		m
سے		UNK		m
کہا		m		m
کہ		UNK		m
پہلے		m		m
ان		any		m
سے		UNK		m
بلز		m		m
وصول		m		m
کریں		any		m
پھر		UNK		m
وہ		any		m
ادا		m		m
کریں_گے		any		m
۔		UNK		m
نارائنا		m		m
ایجوکیشنل		m		m
انسٹیٹیوشن		m		m
کے		m		m
طلبہ		m		m
نے		UNK		m
اےک		any		m
بار		m		m
پھر		UNK		m
انٹرمیڈیٹ		m		m
2011		m		m
کے		m		m
امتحانات		m		m
ریاست		f		m
بھر		UNK		m
مےں		UNK		m
شاندار		any		m
مظاہرہ		m		m
کرتے		any		m
ہوئے		any		m
اعلیٰ		any		m
نشانات		m		m
حاصل		m		m
کر		any		m
کے		any		m
اےک		any		m
بار		m		m
پھر		UNK		m
NULL		UNK		m
ثابت		any		m
کر		any		m
دیا		m		m
ہے		any		m
کہ		UNK		m
نارائنا		m		m
اےک		any		m
''		UNK		m
لیجینڈ		m		m
''		UNK		m
ہے		any		m
۔		UNK		m
نارائنا		m		m
ایجوکیشنل		m		m
انسٹیٹیوشن		m		m
کے		m		m
صدرنشین		m		m
ڈاکٹر		m		m
پی		m		m
نارائنا		m		m
نے		UNK		m
آج		m		m
نارائنا		m		m
کالج		m		m
برانچ		m		m
وٹھل		m		m
واڑی		m		m
مےں		UNK		m
اعلیٰ		any		m
نشانات		m		m
حاصل		m		m
کرنے		any		m
والے		m		m
طلباء		m		m
و		UNK		m
طالبات		m		m
کو		UNK		m
تہنیت		m		m
پیش		m		m
کرتے		any		m
ہوئے		any		m
مبارکباد		f		m
دی		f		m
۔		UNK		m
اےک		any		m
پریس		m		m
کانفرنس		m		m
سے		UNK		m
خطاب		m		m
کرتے		any		m
ہوئے		any		m
کہا		m		m
کہ		UNK		m
نارائنا		m		m
انسٹیٹیوشن		m		m
کے		m		m
طلبہ		m		m
نے		UNK		m
ہمیشہ		UNK		m
ہی		UNK		m
اسٹیٹ		m		m
رینک		m		m
لانے		any		m
کی		f		m
کوشش		f		m
کی		f		m
ہے		any		m
۔		UNK		m
انہوں		any		m
نے		UNK		m
بتایا		m		m
کہ		UNK		m
گروپ		m		m
کی		f		m
کامیابی		f		m
کو		UNK		m
جامع		any		m
پروگرام		m		m
خصوصی		any		m
امتحانی		any		m
نتائج		m		m
کا		f		m
تجزیہ		m		m
ماہرانہ		any		m
تدریس		m		m
اساتذہ		m		m
اور		UNK		m
غیرتدریسی		any		m
عملہ		m		m
کی		f		m
خصوصی		any		m
مہم		f		m
کا		m		m
نتیجہ		m		m
قرار		any		m
دیا		m		m
ہے		any		m
،		UNK		m
جس		any		m
مےں		UNK		m
طلبہ		m		m
پر		UNK		m
انفرادی		any		m
توجہ		f		m
دی		f		m
گئی		f		m
ہے		any		m
۔		UNK		m
انہوں		any		m
نے		UNK		m
طلباء		m		m
و		UNK		m
طالبات		m		m
اور		UNK		m
اسٹاف		m		m
کا		m		m
بھی		UNK		m
شکریہ		m		m
ادا		m		m
کیا		m		m
۔		UNK		m
ان		any		m
کی		f		m
حوصلہ_افزائی		m		m
سے		UNK		m
نارائنا		m		m
نے		UNK		m
ریاست		m		m
بھر		UNK		m
مےں		UNK		m
نمایاں		any		m
مقام		m		m
حاصل		m		m
کیا		m		m
ہے		any		m
۔		UNK		m
نارائنا		m		m
کالج		m		m
کے		m		m
دونوں		any		m
شہروں		m		m
مےں		UNK		m
70		any		m
ادارے		m		m
کام		m		m
کر		any		m
رہے		m		m
ہیں		any		m
۔		UNK		m
تقریباً		UNK		m
طلبہ		m		m
نے		UNK		m
اے		m		m
گریڈ		m		m
،		UNK		m
NULL		UNK		m
بی		m		m
گریڈ		m		m
مقام		m		m
حاصل		m		m
کیا		m		m
۔		UNK		m
کڑپہ		m		m
رکن		m		m
پارلیمان		m		m
اور		UNK		m
کڑپہ		m		m
رکن		m		m
اسمبلی		f		m
انتخابات		m		m
مےں		UNK		m
وائی		m		m
ایس		m		m
آر		m		m
کانگریس		m		m
قائدین		m		m
ماں		f		m
اور		UNK		m
بیٹے		m		m
کو		UNK		m
بھاری		any		m
اکثریت		f		m
سے		UNK		m
کامیابی		f		m
دلانے		any		m
کی		f		m
کڑپہ		m		m
مسلم		any		m
اقلیتوں		f		m
سے		UNK		m
شیخ		m		m
چاند		m		m
وائی		m		m
ایس		m		m
آر		m		m
کانگریس		m		m
تعلقہ		m		m
صدر		m		m
نے		UNK		m
اپیل		f		m
کی		f		m
۔		UNK		m
وائی		m		m
ایس		m		m
آر		m		m
تعلقہ		m		m
صدر		m		m
شیخ		m		m
چاند		m		m
کی		f		m
نگرانی		f		m
مےں		UNK		m
سرپور		m		m
ٹاؤن		m		m
قائدین		m		m
نے		UNK		m
کڑپہ		m		m
انتخابات		m		m
مےں		UNK		m
حصہ		m		m
لینے		any		m
کے		UNK		m
لئے		UNK		m
روانہ		any		m
ہوئے		any		m
۔		UNK		m
وائی		m		m
ایس		m		m
آر		m		m
کانگریس		m		m
قائد		m		m
شیخ		m		m
چاند		m		m
نے		UNK		m
کڑپہ		m		m
روانہ		any		m
ہونے		any		m
سے		UNK		m
قبل		m		m
نمائندہ		m		m
سیاست		m		m
سے		UNK		m
بات		f		m
کرتے		m		m
ہوئے		any		m
کہا		m		m
کہ		UNK		m
وائی		m		m
ایس		m		m
راج		m		m
شیکھر		m		m
ریڈی		m		m
کی		f		m
عوامی		any		m
خدمات		f		m
کو		UNK		m
فراموش		any		m
نہیں		UNK		m
کیا		m		m
جا		any		m
سکتا		m		m
کیونکہ		UNK		m
ان		any		m
کے		m		m
دور		m		m
حکومت		f		m
مےں		UNK		m
تمام		UNK		m
طبقہ		m		m
کے		m		m
لوگوں		m		m
کے		m		m
مسائل		m		m
کی		f		m
یکسوئی		f		m
NULL		UNK		m
اور		UNK		m
خاص		any		m
طور		m		m
پر		UNK		m
مسلم		any		m
اقلیتوں		f		m
کے		UNK		m
لئے		UNK		m
چار		any		m
فیصد		m		m
تحفظات		m		m
دے		any		m
کر		any		m
مسلم		any		m
دوست		m		m
ہونے		any		m
کا		m		m
ثبوت		m		m
دیا		m		m
تھا		m		m
۔		UNK		m
کسانوں		m		m
کو		UNK		m
کانگریس		m		m
حکومت		f		m
نے		UNK		m
مفت		any		m
برقی		m		m
سربراہ		any		m
کرتے		m		m
ہوئے		any		m
اےک		any		m
بڑا		m		m
کارنامہ		m		m
انجام		m		m
دیا		m		m
۔		UNK		m
اس		any		m
موقع		m		m
پر		UNK		m
صدر		m		m
مہیلا		f		m
کانگریس		m		m
ورنگل		m		m
وائی		m		m
نتالی		m		m
،		UNK		m
آر		m		m
ڈی		m		m
او		m		m
جنگاؤں		m		m
ہریتا		m		m
،		UNK		m
اے		m		m
ڈی		m		m
اے		m		m
جنگاؤں		m		m
سید		m		m
عبدالقیوم		m		m
،		UNK		m
اقلیتی		m		m
قائدین		m		m
محمد		m		m
مظہر		m		m
شریف		m		m
،		UNK		m
محمد		m		m
انور		m		m
،		UNK		m
محمد		m		m
ابراہیم		m		m
،		UNK		m
جمال		m		m
شریف		m		m
ایڈوکیٹ		m		m
,		UNK		m
NULL		UNK		m
صدر		m		m
جامع		m		m
مسجد		m		m
کمیٹی		m		m
الحاج		m		m
محمد		m		m
فصیح		m		m
الدین		m		m
کے		UNK		m
علاوہ		UNK		m
دیگر		any		m
قائدین		m		m
بھی		UNK		m
موجود		any		m
تھے		m		m
۔		UNK		m
ریاستی		any		m
وزیر		m		m
آئی		m		m
ٹی		m		m
مسٹر		UNK		m
پنالہ		m		m
لکشمیا		m		m
نے		UNK		m
جنگاؤں		m		m
مارکٹ		m		m
کمیٹی		f		m
کی		f		m
حلف_برداری		any		m
تقریب		f		m
مےں		UNK		m
مہمان		m		m
خصوصی		any		m
کی		f		m
حیثیت		f		m
سے		UNK		m
شرکت		any		m
کرتے		m		m
ہوئے		any		m
ان		any		m
خیالات		m		m
کا		m		m
اظہار		m		m
کیا		m		m
۔		UNK		m
انھوں		any		m
نے		UNK		m
کہا		m		m
کہ		UNK		m
جنگاؤں		m		m
مارکٹ		m		m
کمیٹی		f		m
کے		m		m
احاطہ		m		m
مےں		UNK		m
اےک		any		m
نئی		f		m
بلڈنگ		m		m
تعمیر		f		m
کی		f		m
گئی		f		m
۔		UNK		m
دھان		m		m
اور		UNK		m
دیگر		any		m
اناج		m		m
کا		m		m
ذخیرہ		m		m
کرنے		any		m
کے		UNK		m
لئے		UNK		m
گودام		m		m
بنائے		m		m
گئے		m		m
۔		UNK		m
120		any		m
کروڑ		any		m
روپیوں		m		m
کی		f		m
لاگت		f		m
سے		UNK		m
افزائش		m		m
مویشیان		m		m
کے		m		m
محکمہ		m		m
کو		UNK		m
ترقی		m		m
دینے		any		m
کے		UNK		m
لئے		UNK		m
مرکز		m		m
سے		UNK		m
منظور		any		m
کروایا		m		m
گیا		m		m
ہے		any		m
۔		UNK		m
یہاں		UNK		m
پر		UNK		m
کسانوں		m		m
کو		UNK		m
ہر		UNK		m
طرح		m		m
کی		f		m
ترقی		f		m
دینے		any		m
کے		UNK		m
لئے		UNK		m
مدد		f		m
کی		f		m
جائےگی		f		m
۔		UNK		m
ریاستی		any		m
وزیر		m		m
لکشمیا		m		m
نے		UNK		m
کہا		m		m
کہ		UNK		m
جنگاؤں		m		m
کے		m		m
عوام		m		m
کے		UNK		m
لئے		UNK		m
پینے		any		m
کا		m		m
پانی		m		m
گوداوری		m		m
ندی		f		m
کا		m		m
لفٹ		m		m
ایریگیشن		m		m
کے		UNK		m
تحت		UNK		m
چیٹا		m		m
کوڈور		m		m
کے		UNK		m
پاس		m		m
سے		UNK		m
لایا		m		m
گیا		m		m
اور		UNK		m
وہاں		UNK		m
پر		UNK		m
فلٹر		m		m
بیڈ		m		m
قائم		any		m
کیا		m		m
گیا		m		m
۔		UNK		m
جنگاؤں		m		m
کے		m		m
عوام		m		m
پینے		any		m
کے		m		m
صاف		any		m
پانی		m		m
کی		f		m
سربراہی		m		m
کا		m		m
اےک		any		m
عرصہ		m		m
سے		UNK		m
انتظار		m		m
کر		any		m
رہے		m		m
تھے		m		m
،		UNK		m
NULL		UNK		m
آج		m		m
وہ		m		m
خواب		m		m
